house_id,price_act,price_first,advertiser,type,nbhood,street,st_number,sq_m,bedrooms,bathrooms,const_year,floor,lift,balcony,air_con,ft_wardrobes,terrace,exterior,heating
96832070,156000.0,156000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,78.0,3.0,1.0,,0.0,0,0,0,0,0,1,no
96832060,180000.0,180000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,90.0,3.0,1.0,2003.0,3.0,0,0,0,0,0,1,no
96783429,109000.0,112000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,60.0,2.0,1.0,,0.0,1,0,0,0,0,1,no
96734883,143000.0,150000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,50.0,0.0,1.0,,3.0,0,0,0,0,1,1,no
95362131,450000.0,450000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,184.0,5.0,3.0,1970.0,3.0,1,1,0,1,1,1,no
90924812,375000.0,375000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,156.0,4.0,3.0,2003.0,12.0,1,0,1,1,0,1,no
96643470,119000.0,119000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,63.0,2.0,1.0,1972.0,0.0,1,0,0,0,0,0,no
96629970,285000.0,285000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,108.0,3.0,2.0,1888.0,3.0,1,1,1,1,0,0,individual
96602250,575000.0,575000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,126.0,3.0,2.0,2019.0,7.0,1,0,1,1,1,1,central
96571281,280000.0,280000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,125.0,3.0,2.0,1960.0,2.0,0,0,0,1,1,1,no
96544636,120000.0,120000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,67.0,3.0,1.0,1970.0,4.0,1,0,0,0,0,0,no
96266448,131000.0,131000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,58.0,2.0,1.0,,0.0,0,0,0,1,0,1,no
96440774,335000.0,335000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,102.0,3.0,2.0,2003.0,1.0,1,0,1,1,0,1,central
96380427,200000.0,200000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,100.0,4.0,1.0,1960.0,0.0,0,0,0,1,0,1,no
96301892,950000.0,950000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,311.0,5.0,4.0,1965.0,5.0,1,0,1,1,1,1,central
96234943,180000.0,180000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,92.0,2.0,1.0,1888.0,3.0,0,0,0,0,0,1,no
96158217,176000.0,176000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,87.0,3.0,1.0,1888.0,2.0,0,0,0,1,0,0,no
96087374,235000.0,235000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,113.0,4.0,1.0,,,0,0,0,1,1,0,no
86403374,490000.0,490000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,152.0,3.0,2.0,,1.0,1,0,1,1,1,1,no
95018793,325000.0,325000.0,Professional advertiser,duplex ,la caleta - la vina,unknown,,105.0,2.0,2.0,2021.0,4.0,1,0,1,1,1,0,no
95784766,450000.0,450000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,184.0,5.0,3.0,1970.0,3.0,1,1,0,1,1,1,no
95672433,170000.0,170000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,87.0,3.0,1.0,,2.0,0,0,1,1,0,0,no
95649345,1300000.0,1300000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,210.0,3.0,3.0,2009.0,3.0,1,0,1,1,1,1,no
95586343,310000.0,310000.0,Professional advertiser, detached house ,la caleta - la vina,unknown,,100.0,2.0,2.0,2021.0,,0,0,1,0,1,0,no
95551615,500000.0,500000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,133.0,4.0,2.0,1975.0,0.0,0,0,0,0,0,0,no
95436405,165000.0,165000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,52.0,2.0,1.0,,1.0,0,0,1,1,0,0,individual
83872557,550000.0,550000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,288.0,5.0,3.0,,3.0,1,1,0,1,0,1,no
87820699,250000.0,250000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,186.0,3.0,1.0,1995.0,0.0,0,0,0,0,0,1,no
37562036,99000.0,99000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,45.0,2.0,1.0,,3.0,0,0,0,0,0,0,no
95142947,260000.0,260000.0,Professional advertiser,penthouse ,centro historico - plaza espana,unknown,,72.0,2.0,1.0,1948.0,5.0,0,0,0,0,1,1,no
95018785,400000.0,400000.0,Professional advertiser,duplex ,la caleta - la vina,unknown,,134.0,4.0,2.0,2021.0,4.0,1,1,1,1,1,1,no
94901015,235000.0,235000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,107.0,3.0,1.0,1988.0,2.0,0,0,0,0,0,0,no
94894077,350000.0,350000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,200.0,8.0,3.0,,1.0,0,1,0,1,0,1,no
94761962,165000.0,165000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,84.0,3.0,1.0,,2.0,0,1,0,1,0,1,no
94591218,190000.0,190000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,108.0,3.0,2.0,,2.0,0,1,0,0,0,1,no
94684989,219000.0,219000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,74.0,2.0,1.0,2000.0,2.0,1,0,1,1,0,1,individual
1967602,330000.0,330000.0,Private owner,flat / apartment ,centro historico - plaza espana,unknown,,189.0,4.0,2.0,,1.0,1,0,1,1,0,1,no
94305159,480000.0,480000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,210.0,5.0,2.0,,1.0,1,0,1,1,0,1,individual
94060225,475000.0,475000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,181.0,4.0,2.0,,2.0,1,1,1,1,0,1,no
93807251,340000.0,340000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,192.0,8.0,3.0,,1.0,0,1,0,0,0,1,no
93679198,156000.0,156000.0,Professional advertiser,duplex ,la paz - segunda aguada - loreto,unknown,,70.0,1.0,1.0,,0.0,1,0,1,0,0,1,no
93485678,463000.0,463000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,187.0,4.0,2.0,,2.0,1,1,1,1,1,0,no
39946142,720000.0,720000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,177.0,3.0,2.0,,2.0,1,0,1,1,0,1,individual
93441274,615000.0,615000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,300.0,7.0,3.0,1888.0,2.0,0,1,0,1,0,1,no
93087074,179000.0,179000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,76.0,2.0,1.0,1958.0,2.0,0,1,0,0,0,1,no
91686610,130000.0,130000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,82.0,2.0,1.0,1888.0,2.0,0,0,0,0,0,0,no
91588699,220000.0,220000.0,Professional advertiser,studio flat ,centro historico - plaza espana,unknown,,91.0,0.0,1.0,,0.0,0,0,1,0,0,1,no
91214205,145000.0,145000.0,Professional advertiser,penthouse ,ayuntamiento - catedral,unknown,,27.0,1.0,1.0,1888.0,3.0,0,0,1,0,1,0,no
90836211,350000.0,350000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,213.0,4.0,2.0,,2.0,0,1,0,1,1,1,no
90925507,430000.0,430000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,209.0,4.0,2.0,1970.0,1.0,0,1,0,0,0,1,no
90851131,135000.0,135000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,81.0,3.0,1.0,,2.0,0,0,0,0,0,0,no
88992335,600000.0,600000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,207.0,4.0,2.0,,3.0,1,0,1,1,1,1,no
88932560,475000.0,475000.0,Professional advertiser, terraced house ,zona san jose - varela,unknown,,223.0,5.0,3.0,,,0,1,1,1,1,0,no
88620847,420000.0,420000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,138.0,4.0,3.0,,5.0,1,0,0,1,1,1,no
88125752,130000.0,130000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,60.0,3.0,1.0,,,0,0,0,0,0,1,no
87935374,600000.0,600000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,224.0,4.0,3.0,,3.0,1,0,1,1,1,1,no
86681628,375000.0,375000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,136.0,3.0,2.0,1968.0,0.0,1,0,1,1,0,1,central
87358574,395000.0,395000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,151.0,4.0,3.0,,13.0,1,1,1,1,0,1,no
87028860,750000.0,750000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,192.0,3.0,2.0,,4.0,1,0,1,1,1,0,no
86736864,700000.0,700000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,199.0,5.0,4.0,,1.0,1,0,0,0,1,1,central
86165655,310000.0,310000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,137.0,4.0,2.0,1888.0,2.0,1,1,0,1,0,1,no
39805135,390000.0,390000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,141.0,4.0,2.0,1968.0,1.0,1,0,0,1,0,1,no
39353570,800000.0,800000.0,Professional advertiser,penthouse ,playa victoria,unknown,,188.0,3.0,3.0,2009.0,7.0,1,0,1,1,1,1,no
32275778,300000.0,300000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,140.0,4.0,2.0,1970.0,2.0,1,0,0,1,0,1,no
96860885,520000.0,520000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,166.0,4.0,2.0,,5.0,1,0,1,1,0,1,no
96859159,220000.0,220000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,80.0,1.0,1.0,,0.0,0,0,0,1,0,1,no
96839047,185000.0,185000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,45.0,2.0,1.0,,1.0,1,0,0,0,0,1,no
96723426,575000.0,575000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,unknown,,140.0,3.0,3.0,,2.0,0,0,1,1,1,1,no
96704796,135000.0,140000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,55.0,3.0,1.0,,3.0,0,0,0,0,0,1,no
84433072,682500.0,682500.0,Professional advertiser, detached house ,ayuntamiento - catedral,unknown,,300.0,4.0,5.0,,,0,0,0,0,1,0,individual
96685638,365000.0,370000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,139.0,5.0,2.0,1981.0,1.0,1,0,0,0,0,1,no
96652341,637000.0,637000.0,Professional advertiser, house ,centro historico - plaza espana,unknown,,541.0,13.0,9.0,,,0,0,0,0,0,0,no
96310988,245000.0,255000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,95.0,4.0,2.0,,2.0,1,0,0,0,1,1,no
96735131,470000.0,470000.0,Professional advertiser,flat / apartment ,zona bahia blanca,calle santa cruz de tenerife,8.0,180.0,4.0,2.0,,4.0,1,0,0,1,1,1,no
96626915,165000.0,165000.0,Professional advertiser,flat / apartment ,la caleta - la vina,zona plaza de jesus nazareno nn,,85.0,3.0,1.0,1950.0,2.0,0,0,1,0,0,0,no
96584038,339000.0,339000.0,Professional advertiser,flat / apartment ,la caleta - la vina,playa de la caleta nn,,159.0,7.0,3.0,,1.0,1,1,0,1,1,1,no
96442699,245000.0,250000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,84.0,4.0,2.0,1959.0,2.0,1,0,0,1,1,1,no
95043610,290000.0,290000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,glorieta cortadura,,108.0,3.0,2.0,,3.0,1,0,0,1,1,1,no
94905189,215000.0,215000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,plaza jerez de la frontera,,50.0,1.0,1.0,,1.0,1,0,0,1,0,1,no
96335837,82200.0,82200.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,compania,,58.0,2.0,1.0,,0.0,0,0,0,1,0,0,no
96233565,130000.0,130000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,plaza virgen del loreto,,70.0,3.0,1.0,,0.0,1,0,0,0,0,1,no
95951489,700000.0,700000.0,Professional advertiser,flat / apartment ,playa victoria,paseo maritimo,,163.0,5.0,3.0,,7.0,1,0,1,1,1,1,no
95648275,190000.0,190000.0,Professional advertiser,flat / apartment ,playa victoria,avenida ana de viya,,63.0,1.0,1.0,,7.0,1,0,0,1,0,0,no
95313662,149000.0,149000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida san severiano,,87.0,3.0,1.0,,2.0,1,0,0,0,1,1,no
95112222,430000.0,430000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,paseo maritimo,,86.0,2.0,2.0,,11.0,1,0,1,1,0,1,no
91815199,104900.0,104900.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle garcia quijano,,55.0,2.0,1.0,1950.0,3.0,0,1,1,0,0,1,individual
91160619,330000.0,330000.0,Professional advertiser,flat / apartment ,playa victoria,gabriel matute,,88.0,3.0,2.0,1972.0,13.0,1,0,1,1,0,1,individual
91081081,155000.0,155000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,sacramento,,92.0,3.0,1.0,,3.0,0,0,1,1,0,1,individual
90226919,195000.0,195000.0,Private owner,flat / apartment ,mentidero - teatro falla - alameda,calle enrique de las marinas,5.0,81.0,3.0,1.0,,0.0,1,0,0,0,0,0,no
88673154,139000.0,139000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle navas,,60.0,1.0,1.0,1888.0,2.0,0,0,1,1,0,0,no
88743094,700000.0,700000.0,Professional advertiser,flat / apartment ,playa victoria,paseo maritimo,,164.0,5.0,3.0,,7.0,1,0,0,1,1,1,no
1654436,430000.0,430000.0,Private owner,flat / apartment ,la caleta - la vina,calle compania,6.0,247.0,8.0,3.0,1780.0,2.0,0,0,0,1,1,1,no
96898396,330000.0,330000.0,Professional advertiser,flat / apartment ,playa victoria,avenida cayetano del toro,,120.0,2.0,2.0,,3.0,1,0,1,1,0,1,central
95155038,650000.0,650000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,260.0,6.0,4.0,,3.0,1,1,1,1,1,1,no
96771231,310000.0,310000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,119.0,3.0,2.0,2004.0,1.0,1,0,0,1,0,1,no
96737777,110000.0,110000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,48.0,1.0,1.0,1994.0,,0,0,0,1,0,1,no
85213714,98000.0,98000.0,Private owner,studio flat ,la caleta - la vina,calle maria arteaga,8.0,35.0,0.0,1.0,,2.0,0,0,1,0,1,0,individual
96338985,615000.0,615000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,callejon del tinte,,324.0,7.0,2.0,1888.0,,0,1,0,1,0,1,no
96169131,165000.0,168000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,88.0,3.0,2.0,1888.0,3.0,0,0,0,0,0,1,no
94920672,325000.0,325000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,105.0,2.0,2.0,2021.0,4.0,1,0,1,1,1,0,individual
93627562,149350.0,176552.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle lubet,,64.0,2.0,1.0,,2.0,0,0,0,0,0,0,individual
82272626,360000.0,360000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,plaza san juan de dios,,124.0,2.0,2.0,2006.0,1.0,1,1,1,1,0,1,no
96865864,560000.0,560000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,140.0,4.0,2.0,,13.0,1,0,1,0,0,1,no
96705864,169500.0,175000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,50.0,1.0,1.0,,3.0,1,0,1,1,0,0,no
96465244,310000.0,310000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,100.0,3.0,2.0,1997.0,0.0,1,0,1,1,0,0,no
82976729,165000.0,165000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,85.0,2.0,1.0,2010.0,0.0,0,0,0,1,0,0,no
96336993,360000.0,360000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,150.0,4.0,2.0,1969.0,1.0,1,0,1,1,1,1,no
96268980,210000.0,210000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,97.0,2.0,1.0,1970.0,0.0,0,0,1,1,0,0,no
96207388,170000.0,170000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle cardoso nn,,90.0,3.0,3.0,1890.0,0.0,0,0,1,1,0,1,central
95748510,150000.0,150000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,75.0,3.0,2.0,1969.0,1.0,0,0,0,0,0,1,no
95811692,178000.0,178000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,100.0,3.0,1.0,1888.0,2.0,0,0,1,1,0,0,no
95705844,213000.0,213000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,80.0,2.0,1.0,2005.0,3.0,1,0,0,1,1,0,no
95398191,226000.0,226000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,80.0,3.0,1.0,1888.0,3.0,1,1,0,0,0,1,no
95352437,155000.0,155000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,65.0,2.0,2.0,1970.0,0.0,0,0,0,0,0,0,no
95365961,200000.0,200000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,100.0,4.0,1.0,1960.0,0.0,0,0,0,1,0,1,no
95319874,320000.0,320000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,144.0,3.0,2.0,2016.0,3.0,1,0,1,0,1,1,no
94963527,220000.0,220000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,100.0,3.0,2.0,,2.0,0,1,0,0,0,0,no
94581007,175000.0,175000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,75.0,3.0,1.0,1977.0,3.0,1,0,1,0,1,0,no
94390922,237000.0,237000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,90.0,3.0,1.0,1976.0,3.0,1,0,0,0,1,0,no
93960545,220000.0,220000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,87.0,2.0,2.0,1987.0,2.0,1,0,0,1,0,0,no
93419432,135000.0,135000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,58.0,1.0,1.0,,0.0,1,0,0,0,0,0,no
38946134,330000.0,330000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,160.0,6.0,3.0,1976.0,1.0,1,0,0,1,0,0,no
91091954,150000.0,150000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,58.0,1.0,1.0,2006.0,0.0,1,0,1,0,0,1,no
89217141,465000.0,465000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,169.0,5.0,3.0,1968.0,4.0,1,0,0,1,1,1,no
89244317,590000.0,590000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,270.0,6.0,6.0,1941.0,2.0,0,1,1,1,0,1,no
86330868,199000.0,199000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,70.0,1.0,1.0,1888.0,3.0,0,0,1,0,1,1,individual
27219747,120000.0,120000.0,Private owner,flat / apartment ,mentidero - teatro falla - alameda,calle ahumada,7.0,60.0,2.0,1.0,,0.0,0,0,0,0,0,0,no
96895155,210000.0,210000.0,Private owner,flat / apartment ,la caleta - la vina,calle sagasta,88.0,89.0,2.0,1.0,,1.0,0,1,0,0,0,1,no
89321567,102000.0,102000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,66.0,2.0,1.0,,3.0,0,0,0,0,0,0,no
96603459,195000.0,195000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,112.0,4.0,1.0,,3.0,0,1,0,1,0,1,no
96575952,285000.0,285000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,108.0,3.0,2.0,1888.0,3.0,1,1,1,1,0,0,individual
90569354,288000.0,288000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,90.0,2.0,1.0,1972.0,5.0,1,0,0,1,0,1,no
96537297,112000.0,112000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,66.0,3.0,1.0,1969.0,4.0,1,0,0,0,0,0,no
38705703,220000.0,220000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,86.0,2.0,2.0,1930.0,2.0,0,0,1,1,0,1,no
94632712,400000.0,400000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,168.0,4.0,2.0,1968.0,1.0,1,0,0,1,1,1,no
96438063,265000.0,265000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,103.0,3.0,1.0,,1.0,1,0,1,1,1,1,no
96412373,260000.0,260000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,95.0,4.0,2.0,,4.0,1,0,0,0,0,1,no
96355325,99900.0,105000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,porvenir,,45.0,2.0,1.0,,2.0,0,1,0,1,0,1,no
95180055,325000.0,325000.0,Professional advertiser,penthouse ,mentidero - teatro falla - alameda,unknown,,109.0,2.0,1.0,2008.0,1.0,1,1,1,1,1,1,central
96053348,239000.0,239000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,97.0,3.0,1.0,,3.0,0,1,1,1,0,1,individual
95923365,165000.0,165000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,84.0,3.0,1.0,1888.0,2.0,0,1,0,1,0,1,no
95900253,210000.0,210000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,77.0,2.0,1.0,,3.0,0,0,1,1,1,0,no
91781403,125000.0,125000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,55.0,2.0,1.0,1957.0,0.0,1,0,0,0,0,1,no
95853827,225000.0,225000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,81.0,3.0,1.0,1995.0,3.0,1,1,0,1,0,1,no
95820258,225000.0,225000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,81.0,3.0,1.0,,3.0,1,1,0,1,0,1,no
95815522,325000.0,325000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,90.0,3.0,2.0,,13.0,1,0,0,1,0,1,no
95813418,380000.0,380000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,150.0,4.0,3.0,,1.0,1,0,0,1,0,1,no
95793958,168000.0,168000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,75.0,3.0,1.0,1800.0,0.0,0,0,0,1,0,1,no
95773510,210000.0,210000.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,97.0,2.0,1.0,,3.0,0,0,1,1,1,1,no
95742809,155000.0,155000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,93.0,3.0,1.0,1888.0,3.0,0,0,1,1,0,0,individual
94049104,450000.0,450000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,151.0,3.0,2.0,,2.0,1,0,1,1,0,1,central
95487221,269000.0,269000.0,Private owner,flat / apartment ,la paz - segunda aguada - loreto,calle carraca,1.0,130.0,3.0,2.0,,1.0,1,0,1,1,1,1,no
95365247,129000.0,129000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,71.0,1.0,1.0,,0.0,0,0,0,0,0,0,no
95267370,465000.0,465000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,153.0,4.0,2.0,,2.0,1,0,1,1,0,1,no
95121596,170000.0,170000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,117.0,2.0,2.0,2021.0,0.0,1,0,0,1,0,0,no
94908535,126000.0,126000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,70.0,2.0,1.0,,3.0,0,1,0,0,0,1,no
94667096,165000.0,165000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,85.0,3.0,1.0,1973.0,7.0,1,0,1,0,0,1,no
94043069,245000.0,245000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,unknown,,80.0,3.0,1.0,2000.0,6.0,1,1,0,1,1,1,no
94014063,150400.0,150400.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,90.0,2.0,2.0,1995.0,1.0,0,0,0,0,0,0,no
93434290,109200.0,109200.0,Professional advertiser,penthouse ,la caleta - la vina,unknown,,41.0,1.0,1.0,1888.0,3.0,0,0,1,1,0,1,no
93681136,169000.0,169000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,105.0,4.0,1.0,,1.0,0,1,0,1,0,1,no
93618595,275000.0,275000.0,Private owner,flat / apartment ,zona san jose - varela,calle granja san ildefonso,5.0,92.0,3.0,1.0,1970.0,4.0,1,0,0,1,1,1,no
82693873,360000.0,360000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,124.0,2.0,2.0,1900.0,1.0,0,1,0,1,0,1,individual
93241011,325000.0,325000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,130.0,4.0,2.0,1985.0,1.0,1,1,1,1,1,1,no
92954719,560000.0,560000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,124.0,4.0,2.0,,13.0,1,0,1,1,1,1,no
92393350,315000.0,315000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,115.0,3.0,2.0,1990.0,2.0,1,1,1,0,1,1,no
91829364,460000.0,460000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,230.0,6.0,3.0,,3.0,1,0,0,1,1,1,no
96849835,240000.0,240000.0,Professional advertiser,flat / apartment ,zona san jose - varela,calle garcia carrera,,93.0,3.0,2.0,1981.0,1.0,1,0,1,1,1,1,no
96843972,200000.0,200000.0,Professional advertiser,penthouse ,la paz - segunda aguada - loreto,calle carraca,,62.0,2.0,1.0,2008.0,3.0,1,0,1,1,1,1,no
96819227,950000.0,950000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,120.0,3.0,2.0,1977.0,12.0,1,0,1,1,1,1,no
93399259,380000.0,380000.0,Professional advertiser,flat / apartment ,zona san jose - varela,calle juan ramon jimenez,,157.0,4.0,3.0,,1.0,1,0,0,1,1,1,no
96796581,255000.0,255000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,100.0,3.0,1.0,,,0,0,0,0,0,0,no
96740959,470000.0,470000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,160.0,4.0,2.0,,4.0,1,0,0,1,1,1,no
96691035,176000.0,176000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,103.0,3.0,1.0,1888.0,2.0,0,0,0,0,0,0,no
