house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
96278230,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"159,500","
165,000 €
","['75 m² built, 70 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
95846914,Flat / apartment for sale in Playa Victoria,Cadiz,"270,000","
285,000 €
","['75 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Orientation North, South', '7th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
92538439,Flat / apartment for sale in San Juan Bosco,"Zona San José - Varela, Cadiz","217,000","217,000","['54 m² built', '1 bedroom', '1 bathroom', 'Terrace', 'Additional parking space for € 35,000', 'Second hand/good condition', 'Fitted wardrobes', '7th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96896569,Flat / apartment for sale in avenida de la Sanidad Pública,"La Paz - Segunda Aguada - Loreto, Cadiz","180,000","180,000","['72 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Mezzanine exterior', 'no lift']","['Air conditioning', 'Consumo:', 'Emisiones:']",[],Professional advertiser
93863129,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"198,000","
230,000 €
","['114 m² built, 100 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', '2nd floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
96520512,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"190,000","190,000","['54 m² built, 41 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2022', 'No heating', 'Access adapted for persons with reduced mobility', '2nd floor interior', 'with lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
96520505,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"189,000","189,000","['73 m² built, 57 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2022', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor interior', 'with lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
96520502,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"299,000","299,000","['79 m² built, 67 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2022', 'Central heating', 'Access adapted for persons with reduced mobility', '1st floor interior', 'with lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
95600693,Flat / apartment for sale in Zona San José - Varela,Cadiz,"275,000","275,000","['93 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', '5th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96861189,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"380,000","380,000","['77 m² built, 75 m² floor area', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North', 'Built in 2003', 'No heating', '3rd floor', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
96819421,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"180,000","180,000","['65 m² built, 54 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Orientation South, East', 'Built in 1968', 'No heating', '4th floor exterior', 'no lift']",['Consumo: \n129 kWh/m² year'],[],Professional advertiser
96694960,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"138,000","138,000","['40 m² built, 35 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2021', 'No heating', 'Ground floor', 'with lift']",['en trámite'],[],Professional advertiser
96710118,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"198,000","198,000","['114 m² built, 107 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2000', 'No heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
96216663,Flat / apartment for sale in calle Valverde,"Centro Histórico - Plaza España, Cadiz","399,995","399,995","['200 m² built', '7 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1995', 'Individual heating', '1st floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95754889,Duplex for sale in calle Vea Murguía,"Mentidero - Teatro Falla - Alameda, Cadiz","600,000","600,000","['223 m² built, 195 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2008', 'No heating', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
95666174,Flat / apartment for sale in calle Vea Murguía,"Mentidero - Teatro Falla - Alameda, Cadiz","189,000","189,000","['101 m² built, 98 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', '3rd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
95614055,Flat / apartment for sale in calle Sagasta,"La Caleta - La Viña, Cadiz","220,000","220,000","['82 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation West', 'Built in 1888', 'Individual heating: Air conditioning/Heat pump', '1st floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95571147,Flat / apartment for sale in plaza Asdrúbal,"Playa Victoria, Cadiz","600,000","600,000","['180 m² built, 170 m² floor area', '4 bedrooms', '3 bathrooms', 'Terrace', 'Additional parking space for € 50,000', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South, West', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor exterior', 'with lift']","['Air conditioning', 'Consumo:', 'Emisiones:']",[],Professional advertiser
94986654,Flat / apartment for sale in calle Sopranis,"Ayuntamiento - Catedral, Cadiz","168,000","168,000","['102 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', '1st floor exterior', 'no lift']","['Consumo:', 'Emisiones:']",[],Professional advertiser
94613996,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"120,000","120,000","['40 m² built, 35 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Built in 1994', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
93835690,Flat / apartment for sale in calle Manuel Rancés,"Mentidero - Teatro Falla - Alameda, Cadiz","330,000","330,000","['200 m² built', '8 bedrooms', '3 bathrooms', 'Balcony', 'Second hand/good condition', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
86321495,Flat / apartment for sale in calle María Arteaga,"La Caleta - La Viña, Cadiz","67,000","67,000","['70 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', '1st floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
96892905,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"90,000","90,000","['38 m² built, 30 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/needs renovating', 'Built in 1888', 'No heating', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96864579,Flat / apartment for sale in Playa Victoria,Cadiz,"285,000","285,000","['75 m² built, 70 m² floor area', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Orientation East', '5th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96832070,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"156,000","156,000","['78 m² built, 68 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96832060,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"180,000","180,000","['90 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 2003', 'No heating', '3rd floor exterior', 'no lift']",['inmueble exento'],[],Professional advertiser
96783429,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"109,000","
112,000 €
","['60 m² built, 50 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Ground floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96734883,Penthouse for sale in La Caleta - La Viña,Cadiz,"143,000","
150,000 €
","['50 m² built', 'No bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
95362131,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"450,000","450,000","['184 m² built, 167 m² floor area', '5 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Second hand/needs renovating', 'Fitted wardrobes', 'Orientation West', 'Built in 1970', 'No heating', '3rd floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
90924812,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"375,000","375,000","['156 m² built, 106 m² floor area', '4 bedrooms', '3 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2003', 'No heating', '12th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96643470,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"119,000","119,000","['63 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1972', 'No heating', 'Ground floor', 'with lift']",['en trámite'],[],Professional advertiser
96629970,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"285,000","285,000","['108 m² built, 85 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South, West', 'Built in 1888', 'Individual heating', '3rd floor', 'with lift']","['Air conditioning', 'Consumo: \n161 kWh/m² year']",[],Professional advertiser
96602250,Flat / apartment for sale in Cortadura - Zona Franca,Cadiz,"575,000","575,000","['126 m² built, 116 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South, West', 'Built in 2019', 'Central heating', 'Access adapted for persons with reduced mobility', '7th floor exterior', 'with lift']","['Air conditioning', 'Swimming pool', 'Consumo: \n34 kWh/m² year']",[],Professional advertiser
96571281,Flat / apartment for sale in Playa Victoria,Cadiz,"280,000","280,000","['125 m² built, 115 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/needs renovating', 'Fitted wardrobes', 'Orientation East', 'Built in 1960', 'No heating', '2nd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
96544636,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"120,000","120,000","['67 m² built, 60 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation North, West', 'Built in 1970', 'No heating', 'Access adapted for persons with reduced mobility', '4th floor', 'with lift']",['en trámite'],[],Professional advertiser
96266448,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"131,000","131,000","['58 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Ground floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
96440774,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"335,000","335,000","['102 m² built', '3 bedrooms', '2 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 2003', 'Central heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
96380427,Flat / apartment for sale in Playa Victoria,Cadiz,"200,000","200,000","['100 m² built, 90 m² floor area', '4 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1960', 'No heating', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96301892,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"950,000","950,000","['311 m² built, 290 m² floor area', '5 bedrooms', '4 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1965', 'Central heating', 'Access adapted for persons with reduced mobility', '5th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
96234943,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"180,000","180,000","['92 m² built, 82 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96158217,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"176,000","176,000","['87 m² built, 77 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1888', 'No heating', '2nd floor interior', 'no lift']",['en trámite'],[],Professional advertiser
96087374,Duplex for sale in Centro Histórico - Plaza España,Cadiz,"235,000","235,000","['113 m² built, 111 m² floor area', '4 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'no lift']",['no indicado'],[],Professional advertiser
86403374,Flat / apartment for sale in Playa Victoria,Cadiz,"490,000","490,000","['152 m² built, 130 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'No heating', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95018793,Duplex for sale in La Caleta - La Viña,Cadiz,"325,000","325,000","['105 m² built', '2 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2021', 'No heating', '4th floor interior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
95784766,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"450,000","450,000","['184 m² built', '5 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Second hand/needs renovating', 'Fitted wardrobes', 'Orientation West', 'Built in 1970', 'No heating', '3rd floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
