,house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
652,96812589,Flat / apartment for sale in plaza de san francisco,"Centro Histórico - Plaza España, Cadiz","250,000","250,000","['135 m² built', '3 bedrooms', '2 bathrooms', 'Balcony', 'Additional parking space for € 35,000', 'Second hand/needs renovating', 'Storeroom', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
653,96746306,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"111,000","111,000","['64 m² built, 58 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1964', 'No heating', 'Ground floor', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
654,96208908,Flat / apartment for sale in calle Sacramento,"Mentidero - Teatro Falla - Alameda, Cadiz","170,000","170,000","['76 m² built, 69 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1995', 'No heating', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
655,94580123,Flat / apartment for sale in calle Tolosa Latour,"Zona Bahía Blanca, Cadiz","175,000","175,000","['75 m² built, 69 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/needs renovating', 'Fitted wardrobes', 'Orientation South', 'Built in 1977', 'Access adapted for persons with reduced mobility', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
656,91477973,Flat / apartment for sale in calle Huerta del Obispo,"Zona San José - Varela, Cadiz","300,000","300,000","['95 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
657,91090879,Flat / apartment for sale in Brunete,"Zona San José - Varela, Cadiz","225,500","225,500","['95 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
658,89915419,Flat / apartment for sale in calle Sagasta,"La Caleta - La Viña, Cadiz","45,000","45,000","['50 m² built', '1 bedroom', '1 bathroom', 'Second hand/needs renovating', 'Ground floor interior', 'no lift']",['Consumo:'],[],Professional advertiser
659,89692606,Flat / apartment for sale in avenida Duque de Nájera,"La Caleta - La Viña, Cadiz","330,000","330,000","['180 m² built', '7 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
660,96692560,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"165,000","165,000","['73 m² built, 65 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1995', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
661,96686484,Penthouse for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"199,000","199,000","['43 m² built', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Built in 2020', 'Individual heating', '3rd floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
662,95813510,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"390,000","390,000","['131 m² built, 120 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, East', 'Built in 1899', 'Individual heating', '3rd floor', 'with lift']",['no indicado'],[],Professional advertiser
663,96659972,Flat / apartment for sale in Zona San José - Varela,Cadiz,"160,000","160,000","['65 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', '3rd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
664,87778348,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"495,000","495,000","['170 m² built, 150 m² floor area', '5 bedrooms', '4 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1970', 'No heating', '4th floor', 'with lift']",['Consumo:'],[],Professional advertiser
665,96584078,Penthouse for sale in avenida de la Bahia,"La Paz - Segunda Aguada - Loreto, Cadiz","199,000","
250,000 €
","['64 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1969', '12th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
666,89313709,Flat / apartment for sale in Zona San José - Varela,Cadiz,"225,000","225,000","['80 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
667,96533664,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"195,000","195,000","['108 m² built, 96 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1988', 'exterior']",['en trámite'],[],Professional advertiser
668,96527804,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"235,000","235,000","['118 m² built, 115 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
669,96447195,Flat / apartment for sale in Zona Laguna,Cadiz,"250,000","250,000","['95 m² built', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/needs renovating', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', '2nd floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
670,96520017,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"170,000","170,000","['120 m² built, 108 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1988', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
671,88546208,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"235,000","235,000","['81 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
672,95503801,Flat / apartment for sale in Playa Victoria,Cadiz,"205,000","205,000","['86 m² built, 66 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
673,96419230,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"105,000","105,000","['52 m² built, 35 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2021', 'No heating', 'Ground floor interior', 'with lift']",['no indicado'],[],Professional advertiser
674,95185268,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"223,000","223,000","['70 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Ground floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
675,96322557,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"138,000","138,000","['52 m² built, 46 m² floor area', '1 bedroom', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo: \n153 kWh/m² year']",[],Professional advertiser
676,96316806,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"180,000","180,000","['68 m² built, 60 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Orientation South', 'Built in 1968', 'No heating', '4th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
677,96246411,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"259,000","259,000","['102 m² built, 78 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1961', 'Individual heating', '1st floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
678,96234299,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"121,800","121,800","['58 m² built, 50 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
679,96228839,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"235,000","235,000","['116 m² built', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
680,96214762,Duplex for sale in La Caleta - La Viña,Cadiz,"400,000","400,000","['155 m² built, 134 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 2021', 'No heating', '4th floor', 'no lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
681,96115394,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"99,000","99,000","['49 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', 'No heating', '3rd floor interior', 'no lift']",['no indicado'],[],Professional advertiser
682,96087460,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"245,000","245,000","['100 m² built, 90 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
683,96087375,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"198,000","198,000","['109 m² built, 95 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Storeroom', 'Orientation West', 'Access adapted for persons with reduced mobility', 'no lift']",['no indicado'],[],Professional advertiser
684,96014387,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"245,000","245,000","['100 m² built', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', '2nd floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
685,93425103,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"170,000","170,000","['105 m² built', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Storeroom', 'Orientation South, West', 'Built in 1940', 'No heating', '2nd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
686,95932163,Duplex for sale in Centro Histórico - Plaza España,Cadiz,"277,000","277,000","['112 m² built, 91 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 2010', 'No heating', '1st floor', 'with lift']",['no indicado'],[],Professional advertiser
687,95846129,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"169,000","169,000","['92 m² built, 85 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
688,95786933,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"223,000","223,000","['104 m² built', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
689,95727567,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"168,000","168,000","['96 m² built, 89 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/needs renovating', 'Built in 1955', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
690,95681679,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"250,000","250,000","['91 m² built, 80 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/needs renovating', 'Fitted wardrobes', 'Ground floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
691,95462722,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"250,000","250,000","['71 m² built, 50 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East, West', 'Built in 2017', 'No heating', 'Access adapted for persons with reduced mobility', '2nd floor exterior', 'with lift']","['Air conditioning', 'Consumo: \n37 kWh/m² year']",[],Professional advertiser
692,95377332,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"235,000","235,000","['107 m² built, 99 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Individual heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
693,90377303,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"240,000","240,000","['120 m² built, 105 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1995', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
694,95330405,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"135,000","135,000","['65 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1888', 'No heating', 'Ground floor interior', 'no lift']",['inmueble exento'],[],Professional advertiser
695,95299152,Flat / apartment for sale in Playa Victoria,Cadiz,"200,000","200,000","['102 m² built', '4 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Ground floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
696,95286027,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"550,000","550,000","['169 m² built', '5 bedrooms', '2 bathrooms', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Orientation North, East', '6th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
697,95219248,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"138,000","138,000","['58 m² built, 55 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Orientation West', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
698,95155926,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"165,000","165,000","['85 m² built, 80 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1973', 'No heating', '7th floor exterior', 'with lift']","['Green areas', 'en trámite']",[],Professional advertiser
